Network Type,Latitude,Longitude
5G,25.4754651,85.19402152
4G,25.60491639,85.25826783
5G,25.56268379,85.00005323
LTE,25.58941988,85.29484776
4G,25.63450102,85.29953584
LTE,25.73599774,85.20538974
4G,25.59418613,85.14678328
3G,25.49910585,85.04459025
4G,25.67379448,85.20303041
4G,25.59777641,85.0724874
3G,25.57637432,85.22830063
LTE,25.68436146,85.25940045
4G,25.61964617,85.16866259
LTE,25.60554323,85.00883978
5G,25.53570819,85.14097825
4G,25.54214384,85.18992769
4G,25.52828172,85.27291291
4G,25.47824371,85.25021784
LTE,25.66733472,85.0794458
4G,25.63244241,85.22669246
3G,25.47428182,85.05417273
5G,25.51954212,85.15146064
5G,25.66272853,85.06833311
5G,25.50785648,85.13142807
5G,25.52810863,85.16133157
5G,25.53989167,85.29929966
5G,25.58649649,85.12559647
LTE,25.62561456,84.99787855
LTE,25.69522738,85.16937285
3G,25.63032334,85.22480839
5G,25.50688332,85.16671414
5G,25.57214203,85.08416372
3G,25.43755797,85.05294118
4G,25.73263587,85.16943222
5G,25.45998425,85.14451889
3G,25.59836887,85.10647138
LTE,25.49015721,85.15925689
3G,25.5003997,85.26188264
4G,25.48775153,85.06047781
3G,25.6567946,85.26783325
4G,25.54737472,85.16805944
LTE,25.60782327,85.02800159
3G,25.56412958,85.19846462
4G,25.73433348,85.15323507
LTE,25.72712299,85.03980088
5G,25.65778494,85.16426737
3G,25.44645184,85.10967289
3G,25.54013545,84.99102305
LTE,25.59429557,85.12795351
LTE,25.59413968,84.97364847
3G,25.60679855,85.05886928
5G,25.64748808,85.22321288
4G,25.4390905,85.08667097
LTE,25.43724847,85.0558908
LTE,25.6376141,85.08243989
3G,25.44401971,85.21248319
4G,25.59213942,85.08388341
4G,25.61787442,85.06569027
3G,25.55725155,85.02043238
3G,25.59697801,85.03973898
3G,25.6798591,85.08376677
4G,25.61058913,85.16537645
LTE,25.51242257,85.01981137
4G,25.55740258,85.23014829
5G,25.51165384,85.19400626
LTE,25.47824571,85.08441909
LTE,25.55212496,85.13703628
5G,25.74219379,85.19424025
4G,25.68907268,85.16851152
3G,25.68001737,84.99008047
LTE,25.59939301,85.28148273
3G,25.71878235,85.05897921
4G,25.5146122,85.10447436
3G,25.54564589,85.19580068
3G,25.57443648,85.11125884
4G,25.56829291,85.13308057
4G,25.68650399,85.21818313
3G,25.54999039,85.26323957
3G,25.53018351,85.28232789
LTE,25.67356001,85.27459889
3G,25.772447,85.11997559
LTE,25.69907938,85.00382589
3G,25.71340386,85.17969612
5G,25.50862847,85.0121321
5G,25.55180428,84.99996515
LTE,25.53567776,85.00776451
4G,25.62572183,85.1069166
3G,25.59780254,84.99226785
LTE,25.64165347,85.19131385
4G,25.71094015,85.20772684
3G,25.44211648,85.22009116
4G,25.62404474,85.24125135
4G,25.5624382,85.17423773
4G,25.51146768,85.1215365
3G,25.69876635,85.19395155
3G,25.62600162,85.17255805
5G,25.58515387,85.16913393
4G,25.55641514,85.29028348
5G,25.58731464,84.96881212
4G,25.65673993,85.20287614
4G,25.45475667,85.0428325
4G,25.64007909,85.21867611
3G,25.66840149,85.15984859
3G,25.57587616,85.22947827
3G,25.61967015,85.21923803
4G,25.59329716,84.99291959
LTE,25.60875018,85.07098572
4G,25.62969084,85.1513746
LTE,25.65562287,85.20387533
5G,25.54792432,85.26015422
3G,25.66128344,85.28466523
5G,25.76521986,85.10026315
LTE,25.50117066,85.0726939
4G,25.58456483,85.2169688
5G,25.4392053,85.15304266
4G,25.66130997,85.2019518
3G,25.48266635,84.99757272
3G,25.63504762,85.05238386
5G,25.69746004,85.13598138
4G,25.65440573,85.18182969
LTE,25.70005009,85.04248756
4G,25.50163194,85.02758847
3G,25.66512883,85.05134644
3G,25.56462954,84.99829306
3G,25.63172633,85.23605362
3G,25.63305119,85.17719677
3G,25.47515855,85.0179145
LTE,25.44916234,85.16963452
3G,25.63623763,85.27229116
5G,25.50528837,84.99231574
LTE,25.64346742,85.06590772
5G,25.48656647,85.2024701
4G,25.52247936,85.20014112
3G,25.76851649,85.16047074
4G,25.67775188,85.09005804
3G,25.57394418,85.16533789
3G,25.45552627,85.10124757
5G,25.49617387,85.02319003
LTE,25.64744169,85.24830464
3G,25.6834793,85.22168433
5G,25.67809096,85.19580801
LTE,25.49140768,85.2273374
LTE,25.514591,85.19237222
LTE,25.52037061,85.20807618
5G,25.49679956,85.12405854
3G,25.62176918,85.11799395
LTE,25.58378838,85.31116626
3G,25.46247755,85.06056597
5G,25.74801846,85.16916505
LTE,25.51250791,85.0299673
4G,25.68385275,85.18808334
5G,25.64577401,85.23244003
LTE,25.50890195,85.23832651
5G,25.7567875,85.06343236
5G,25.59563793,85.15649268
3G,25.662326,85.06798269
LTE,25.61830954,85.04405049
4G,25.65272767,85.13236806
4G,25.47854979,85.18984888
4G,25.66297497,84.98478369
5G,25.68447795,85.28427652
5G,25.69864766,85.12914555
3G,25.50285487,85.25070643
3G,25.72466224,85.22257304
5G,25.69692427,85.22615383
3G,25.49060687,85.21329122
5G,25.65082929,85.24974517
4G,25.587796,85.30555209
LTE,25.5364105,85.16810779
LTE,25.49631126,85.01613158
3G,25.65290624,85.06558175
4G,25.63687701,85.29517266
4G,25.51292626,85.20041695
4G,25.52880237,85.24064165
4G,25.56024408,85.0047553
4G,25.69594029,85.16252193
3G,25.60943194,85.03471112
4G,25.47672516,85.13549665
LTE,25.71098518,85.09230381
5G,25.54922315,85.1515926
4G,25.63643541,85.23285283
3G,25.68219507,85.18467089
5G,25.52631091,85.2277982
3G,25.5006956,85.2708818
5G,25.64215717,85.25922565
4G,25.49078875,85.06543351
3G,25.58089215,85.0813937
LTE,25.60313253,85.27873846
4G,25.60841353,85.23477236
LTE,25.52456436,85.24105978
LTE,25.4448335,85.15486221
3G,25.47256397,85.09940818
LTE,25.50066253,85.19111065
3G,25.45376573,85.03711073
3G,25.68780546,85.09319505
3G,25.46037827,85.02192023
3G,25.67140034,85.21632412
3G,25.70873555,85.06727983
LTE,25.5221736,85.16757622
4G,25.702365,85.15043194
3G,25.63472802,85.2156644
3G,25.63526837,85.11237211
5G,25.63828094,85.27614349
5G,25.58799253,85.17784992
4G,25.45790542,85.16647108
LTE,25.63184778,85.12447461
4G,25.56067272,84.98587705
4G,25.71995174,85.15803629
LTE,25.63409929,85.01941466
5G,25.64951253,85.03978198
3G,25.70642368,85.18892298
4G,25.54247284,85.18100186
5G,25.59122564,85.18727158
4G,25.73039913,85.05597411
3G,25.61443395,85.2704601
3G,25.55140579,85.25234736
5G,25.62528597,85.25156802
LTE,25.55005781,85.0402602
4G,25.60846098,85.27678256
4G,25.69503812,85.01629077
LTE,25.58006508,85.22625655
5G,25.64305945,85.0374831
5G,25.45345191,85.09529213
5G,25.4674564,85.09512733
3G,25.68635744,85.12844382
4G,25.69026115,85.1216581
5G,25.70997909,85.11612305
3G,25.6762274,85.01974032
3G,25.5808976,85.00412975
LTE,25.43395435,85.21802602
LTE,25.47582579,85.18309285
5G,25.62139131,85.28846888
5G,25.62927407,84.99653557
5G,25.68170083,85.23741334
5G,25.64781879,85.12575028
5G,25.58555926,85.13974109
4G,25.52777232,85.16686245
LTE,25.5608932,85.19246892
4G,25.68136684,85.22499137
5G,25.66801302,85.20252384
3G,25.72116556,85.23010095
3G,25.6765239,85.24942858
LTE,25.62874946,85.17679521
5G,25.59368731,85.15446125
LTE,25.72472588,85.12012042
5G,25.58675917,85.24168218
4G,25.5180909,85.09385483
3G,25.70477518,85.19458289
5G,25.58855847,85.08668737
3G,25.5643562,85.29356365
LTE,25.61505947,85.23921335
LTE,25.73106996,85.09537006
5G,25.65270522,85.04996212
LTE,25.56709595,85.14194449
LTE,25.69885962,85.24834572
4G,25.51543607,85.22441698
LTE,25.48072958,85.15186729
4G,25.44220541,85.22558863
3G,25.59272578,85.06316881
3G,25.54332427,85.0367489
4G,25.64249812,85.22545822
LTE,25.43441979,85.06533611
5G,25.63281161,85.0882387
4G,25.59201371,85.0843627
LTE,25.75985555,85.1512882
LTE,25.50686457,85.17443155
4G,25.63287004,85.16364563
3G,25.519252,85.07545309
5G,25.71619439,85.07641916
LTE,25.65372541,85.03500923
4G,25.72895042,85.1938757
5G,25.52671804,85.09194445
3G,25.45633963,85.1568338
4G,25.77313663,85.13114107
5G,25.55112195,85.28005789
4G,25.57403889,85.14492815
5G,25.44963074,85.15246966
5G,25.74056594,85.04660341
LTE,25.69613803,85.13407222
4G,25.4577091,85.11959946
5G,25.52658062,85.19284198
4G,25.43963482,85.21792923
5G,25.57529745,84.96162759
3G,25.69358631,85.21969068
3G,25.53034818,85.2722703
3G,25.46888357,85.2019884
5G,25.72870199,85.06169728
5G,25.48856502,85.01581676
3G,25.56626713,85.23671831
LTE,25.67972978,85.1945633
3G,25.55544516,85.02873008
5G,25.52957467,85.16838381
3G,25.67308518,85.01977477
5G,25.70192055,85.22969178
4G,25.4605209,85.13406053
LTE,25.5120778,85.16973684
4G,25.46029189,85.16989891
LTE,25.59397823,85.26299729
5G,25.69150114,85.03110051
LTE,25.52134476,85.04727501
3G,25.70643194,85.05049093
5G,25.71542431,85.07890084
LTE,25.45031834,85.10139172
LTE,25.76241538,85.17401583
LTE,25.50503792,85.22367817
3G,25.76662843,85.13352766
3G,25.56430605,85.27158407
LTE,25.47690996,85.20432061
3G,25.77262604,85.14014638
3G,25.51778066,85.12693254
5G,25.70270883,85.07835668
4G,25.53717516,85.08229172
4G,25.74197821,85.23266824
4G,25.68039757,85.29121279
LTE,25.58407051,85.03475965
3G,25.74663444,85.07214421
3G,25.58788871,85.3044073
3G,25.64112623,85.22397292
4G,25.66542459,85.05856977
4G,25.52390249,85.13628915
LTE,25.68503408,85.25112894
5G,25.58704185,85.28097951
LTE,25.65470524,84.98392781
5G,25.46159829,85.17335329
3G,25.44646267,85.0433327
5G,25.63093932,85.07614941
5G,25.52158482,85.21900669
3G,25.48481056,85.17340445
5G,25.67270183,85.05926987
LTE,25.76460848,85.13147936
4G,25.59418833,85.20590807
3G,25.49861915,85.21519731
3G,25.57520037,85.24640402
3G,25.64799331,85.0040483
LTE,25.50627724,85.14333623
3G,25.5398056,85.30526106
4G,25.53809984,85.16964897
LTE,25.70311178,85.23500357
LTE,25.629401,85.12024914
LTE,25.58941508,85.21395643
4G,25.47518581,85.06590667
LTE,25.62914613,85.06846431
3G,25.52772729,85.15724103
3G,25.68571202,85.05328074
4G,25.52678787,85.27342187
5G,25.61805546,85.2227399
LTE,25.68260684,85.23913639
3G,25.69237997,85.13390797
LTE,25.65316713,85.00198291
3G,25.72893317,85.18061315
LTE,25.66243639,84.981885
3G,25.51902951,85.27532697
3G,25.73965412,85.09426163
5G,25.65194037,85.22034305
4G,25.59538007,85.26779096
5G,25.56860936,85.21518057
4G,25.45708953,85.25010916
5G,25.72862314,85.16050366
5G,25.49960975,84.98593143
LTE,25.58857679,85.30557202
4G,25.65623974,85.04370138
3G,25.5138897,85.14144382
3G,25.44006022,85.06673483
LTE,25.50751276,85.28495408
3G,25.49300152,85.21725122
3G,25.62101672,85.10777442
4G,25.6357993,84.97041693
4G,25.67855366,85.06483754
4G,25.46042658,85.23823374
5G,25.61770719,85.07433226
LTE,25.69466105,85.26819062
3G,25.5970965,84.96496579
5G,25.54031753,85.24375575
4G,25.6564365,85.05673548
5G,25.66875506,85.15219261
4G,25.74415641,85.18314561
4G,25.48558712,85.21396802
3G,25.47201761,85.17968741
5G,25.53443,85.10522464
3G,25.5260818,85.12535936
LTE,25.51169038,85.09107468
LTE,25.66791312,84.9823051
4G,25.510196,85.04309911
5G,25.69957005,85.28198999
3G,25.65638962,85.13450398
5G,25.62408399,85.10552107
4G,25.57188263,85.05826524
5G,25.69194668,85.14582183
4G,25.56341435,85.25191142
5G,25.58596305,85.16008684
3G,25.64990832,85.07601448
5G,25.57899314,85.12791429
3G,25.68522623,85.18161408
3G,25.60386474,85.30987828
3G,25.48296543,85.16516219
4G,25.69727236,85.20909364
4G,25.6215533,85.07105067
4G,25.53212744,85.15865237
LTE,25.7498104,85.13324451
4G,25.5289131,85.0734804
5G,25.61233013,85.23384435
LTE,25.64010636,84.99158368
5G,25.76516448,85.09455911
4G,25.68054757,85.0049113
LTE,25.43787015,85.06518402
5G,25.54004553,85.16082952
3G,25.57177742,85.10369913
3G,25.6851997,85.19659288
LTE,25.45755637,85.04178574
4G,25.43951948,85.12649646
LTE,25.62527976,85.2911435
LTE,25.50855132,85.16611974
5G,25.53046279,84.97408565
4G,25.52222555,85.15551937
4G,25.59224779,85.29490652
3G,25.75023341,85.21956434
5G,25.60260601,85.20156549
5G,25.63059871,85.0093292
5G,25.70207282,85.12574409
4G,25.74573423,85.17097228
LTE,25.54760041,85.08062212
LTE,25.65342665,85.13693793
LTE,25.51510544,85.19575552
5G,25.55859796,85.26770902
3G,25.66737375,85.1342802
5G,25.64617013,85.09282478
LTE,25.72127455,85.15200383
4G,25.68553472,85.14406387
5G,25.54809944,85.00668879
3G,25.58024905,85.02796199
4G,25.70621606,85.09443944
4G,25.53912842,84.9945992
5G,25.72549485,85.19113653
LTE,25.51558399,85.11641058
LTE,25.56246215,85.22974895
5G,25.55187852,85.14291293
5G,25.48054267,85.02900483
5G,25.62655388,85.16290516
5G,25.59329973,85.06261352
5G,25.62941567,84.96544229
4G,25.49791101,85.11700858
3G,25.61967431,85.24081789
LTE,25.45665017,85.04936616
5G,25.52399863,85.26847526
4G,25.61505493,85.02640631
5G,25.45364115,85.13042497
4G,25.7560127,85.13119714
LTE,25.63897918,85.1196973
LTE,25.58479648,85.30699061
3G,25.47771577,85.14477556
3G,25.65684473,85.11757404
4G,25.45918763,85.13343574
5G,25.61084693,85.06109038
LTE,25.6436864,85.21842538
3G,25.47762605,85.10513202
5G,25.73453074,85.03031973
4G,25.48692247,85.0329916
3G,25.54261618,85.1715682
3G,25.54025227,84.97023885
3G,25.7520357,85.17901851
5G,25.65894294,85.11306731
3G,25.61157606,85.14480201
LTE,25.66692694,85.17661182
4G,25.64951191,85.30171133
3G,25.53197812,85.02027415
4G,25.62892848,85.06236084
LTE,25.62926846,84.96936695
4G,25.66983589,85.1745308
5G,25.46896215,85.15774846
3G,25.71300621,85.21487067
5G,25.650678,85.14001213
5G,25.73943221,85.05995336
LTE,25.59977627,85.00930656
3G,25.60396295,85.12890781
3G,25.59695085,85.23375887
4G,25.52454714,85.05893144
5G,25.47501832,85.17852931
LTE,25.47329797,85.11735521
4G,25.58035174,85.14221662
LTE,25.4719366,85.02922529
4G,25.62589678,85.1751186
LTE,25.52306893,85.27876768
LTE,25.70532905,85.05543075
3G,25.64021759,85.04426846
4G,25.47166771,85.22260429
4G,25.58451803,85.18278798
4G,25.51438461,85.2772929
5G,25.73821878,85.09741122
4G,25.58958625,84.96485273
LTE,25.487846,85.27714627
4G,25.54296686,85.12346924
3G,25.5323096,85.17057551
4G,25.49323826,85.10063167
4G,25.71975555,85.15520887
5G,25.5832936,85.03581536
LTE,25.47031664,85.19282496
3G,25.49466792,85.28267019
LTE,25.52914545,85.14246897
5G,25.46106151,85.19337482
5G,25.44187444,85.23259604
5G,25.65524953,85.13975576
5G,25.63060773,85.02801292
5G,25.5694276,85.04129392
5G,25.48791826,85.00050157
3G,25.59051018,85.30355926
3G,25.67785973,85.07456766
5G,25.42988432,85.19374606
3G,25.754632,85.11575893
5G,25.66464012,85.16109526
5G,25.55984027,84.96950259
LTE,25.43313641,85.15740451
4G,25.71655662,85.07984107
5G,25.71880026,85.22853987
LTE,25.54079858,85.03629282
4G,25.48674741,85.233235
LTE,25.45901847,85.1819898
5G,25.47753327,85.11278984
5G,25.65630721,85.17468799
4G,25.47608297,85.2294029
5G,25.55113626,85.28526196
LTE,25.51003736,85.01303283
LTE,25.76679242,85.11006375
5G,25.60332835,84.98486162
3G,25.65967127,85.22554604
LTE,25.64217913,85.29824916
3G,25.65670559,85.25789154
LTE,25.58458856,85.09239273
4G,25.48155471,85.20612165
3G,25.5186637,85.11484851
3G,25.61265558,85.00530207
4G,25.46871323,85.21834864
LTE,25.7470477,85.20953081
LTE,25.65808868,85.1511086
4G,25.54267136,85.12039321
5G,25.73010854,85.04109915
4G,25.64581584,85.03836086
5G,25.62822753,85.08315782
LTE,25.56550241,85.19465704
LTE,25.57176389,85.17153358
5G,25.72487563,85.02017005
3G,25.58046601,85.08272292
3G,25.59722308,84.96908022
LTE,25.61074695,85.1900504
4G,25.42134846,85.11877977
LTE,25.52348045,85.26225601
5G,25.71656025,85.067992
3G,25.54198568,85.20294227
4G,25.73717733,85.19558138
4G,25.70091296,85.06412416
4G,25.73500943,85.1317748
3G,25.65119027,85.271765
LTE,25.6218038,85.04308926
5G,25.59195153,85.24031874
LTE,25.54913939,85.04791292
LTE,25.53463897,85.05565562
4G,25.65202121,84.9881575
4G,25.64783274,85.24663369
LTE,25.51640889,85.18642598
3G,25.68989284,85.00328447
LTE,25.59641962,85.11610091
LTE,25.69021293,85.0076466
3G,25.54074496,85.28220134
LTE,25.53766723,85.21657164
4G,25.66152183,85.15614737
LTE,25.50179441,85.07323331
LTE,25.44916515,85.05557934
5G,25.74662576,85.07073471
5G,25.52999505,85.26503859
4G,25.62709123,85.27043063
LTE,25.60167371,85.02031193
5G,25.49724865,85.03237404
4G,25.5896266,85.1220918
3G,25.6963701,85.03045268
LTE,25.4792629,85.18624638
LTE,25.5146976,84.98772232
4G,25.64535674,85.2409738
4G,25.50117329,85.20182003
4G,25.65403217,85.0188417
LTE,25.5851847,85.016637
4G,25.45953204,85.25621579
3G,25.54044,85.13919918
5G,25.70064227,85.07145136
3G,25.45400045,85.24285155
4G,25.50006461,85.14375717
LTE,25.56655089,85.29565813
5G,25.5502124,85.21245082
3G,25.5084783,85.21381836
5G,25.55566362,85.20947681
5G,25.724344,85.07257034
3G,25.61948025,85.1371488
5G,25.53581129,85.15492885
3G,25.64564755,85.23621565
3G,25.59818324,85.27090165
LTE,25.62439857,85.1205533
4G,25.61517985,85.11676585
LTE,25.68703225,85.21710877
LTE,25.45086268,85.22632535
3G,25.73311642,85.12753739
LTE,25.6852891,85.17088433
5G,25.61004629,85.1889202
4G,25.55828837,84.9980104
4G,25.62018982,85.17335966
5G,25.51099982,85.0415517
5G,25.45358754,85.24199982
3G,25.63451414,85.1594852
4G,25.56216667,85.14035014
4G,25.42680705,85.08403405
LTE,25.72691172,85.18124371
4G,25.48091375,85.05309502
LTE,25.51855228,84.97806572
5G,25.68212588,85.08418261
3G,25.59545277,85.05081833
4G,25.60599673,85.25303248
5G,25.7481687,85.16556958
5G,25.6634939,85.11063825
4G,25.51929463,85.2295543
4G,25.46750359,85.23495011
3G,25.4957126,85.28689108
5G,25.4658203,85.25519796
LTE,25.65637134,85.00363717
LTE,25.48651725,85.21879686
LTE,25.72566586,85.17959993
LTE,25.54174768,85.13058407
4G,25.54916317,85.27072739
3G,25.72733708,85.03859072
5G,25.53236704,85.21823074
4G,25.46689015,85.21573307
4G,25.42974986,85.12649993
3G,25.57731837,85.11478386
4G,25.43352087,85.1294331
3G,25.51434046,85.00939388
3G,25.48033462,85.01388345
5G,25.53229386,85.15266399
4G,25.64194503,84.98547601
3G,25.69842554,85.13532022
3G,25.71691175,85.12825163
3G,25.6361509,85.09674181
3G,25.50563104,85.08524351
LTE,25.53408702,85.07899565
3G,25.65682733,85.28652909
4G,25.5309258,85.14897682
LTE,25.71731981,85.0077306
LTE,25.69421381,85.23751869
5G,25.66806615,85.06552505
LTE,25.52621614,85.01480371
4G,25.65173233,85.03320213
LTE,25.4862048,85.16573852
4G,25.4902789,85.23947549
4G,25.45932175,85.04984294
LTE,25.4895959,85.05794065
3G,25.69531951,85.22854893
5G,25.66028573,85.13451503
LTE,25.76334857,85.08007029
LTE,25.4800245,85.22088115
4G,25.53187137,85.27253972
3G,25.75710796,85.1393339
LTE,25.44416146,85.19742611
4G,25.56951624,84.97195997
4G,25.48301522,85.12914398
4G,25.47943786,85.00010772
3G,25.69988275,85.15367506
3G,25.58516698,85.23581922
LTE,25.65436838,85.29267786
3G,25.68575694,85.24487447
LTE,25.6122628,85.28537256
5G,25.53815116,85.16489984
LTE,25.67639931,85.1232993
4G,25.68602629,85.28133523
3G,25.44584642,85.15004637
3G,25.70369381,85.18149805
3G,25.5896705,85.15233314
5G,25.69436149,85.26417115
4G,25.42363611,85.16294641
3G,25.58677449,85.28017927
5G,25.53155537,84.98148029
5G,25.75408966,85.06201883
5G,25.52970392,85.17468108
4G,25.48858031,85.13612832
4G,25.44323321,85.13039434
5G,25.5147319,85.23518078
5G,25.52904344,85.04463982
3G,25.56591306,85.18146216
3G,25.69513138,85.1931257
3G,25.67509391,85.29347006
4G,25.70057316,85.13436898
5G,25.54385276,84.98013937
LTE,25.63122933,85.10211853
LTE,25.56753785,85.2154608
4G,25.65016473,85.27369834
4G,25.57093359,85.25105766
LTE,25.49913494,85.0954095
4G,25.5132489,85.13792292
5G,25.68783095,85.00202854
5G,25.48257882,85.18996077
4G,25.48955875,85.26298201
4G,25.67515045,85.01556848
5G,25.58225272,85.09245692
4G,25.73259928,85.12103022
LTE,25.5916203,85.09173884
4G,25.57171971,85.0274969
4G,25.64688112,85.19342857
3G,25.56677851,84.96826324
LTE,25.54257007,85.12519247
5G,25.51105183,85.1257405
4G,25.5636448,85.12551613
5G,25.76474264,85.18198119
3G,25.59615087,84.96148395
5G,25.64020964,85.26876573
4G,25.68720703,85.16181641
3G,25.52370299,85.20588846
LTE,25.49486555,85.02057347
3G,25.73732881,85.23573372
4G,25.68343445,85.02655671
LTE,25.56206785,85.12556131
4G,25.67180372,85.05140088
LTE,25.62710393,85.08641514
LTE,25.57903003,85.17774037
LTE,25.58843989,85.28018208
4G,25.67318671,85.28469252
5G,25.68359044,85.05807835
4G,25.58785177,85.02981109
3G,25.62820301,85.09664129
3G,25.43065357,85.06996724
4G,25.61874949,85.25465777
LTE,25.49741132,85.138682
3G,25.46587719,85.2543973
LTE,25.69322589,85.25883425
3G,25.7247787,85.19256231
4G,25.45568683,85.03675519
4G,25.64250303,85.02358914
LTE,25.50358129,85.01475771
4G,25.65750198,85.08842735
4G,25.64550099,85.20225775
4G,25.53176914,85.0729012
LTE,25.66600038,85.13019664
LTE,25.62469354,85.2913397
LTE,25.54496827,84.98304495
3G,25.67011483,85.02259573
4G,25.66378796,84.99564329
4G,25.65054231,84.99089473
4G,25.49922185,85.11169713
3G,25.67250935,85.05054118
3G,25.71342874,85.18560785
4G,25.50588681,85.22865575
3G,25.6319298,85.27849363
4G,25.60268544,85.22687987
5G,25.56836296,85.1092138
LTE,25.50160101,85.02478493
4G,25.73842266,85.04012948
LTE,25.64196707,85.27850134
5G,25.70374762,85.02354992
5G,25.70286612,85.01474408
3G,25.44438997,85.11158641
3G,25.58383268,85.21414911
LTE,25.65571849,85.26118729
5G,25.62141146,85.04227816
4G,25.712492,85.00731332
LTE,25.46425246,85.02139497
LTE,25.75104954,85.14585099
3G,25.4585838,85.20359004
4G,25.60905756,85.20043809
4G,25.55656802,85.12725585
4G,25.60199622,85.21782422
3G,25.70320041,85.26049941
4G,25.58994224,85.03127866
3G,25.44392931,85.1671068
5G,25.66854833,85.04418116
5G,25.50951041,85.11939065
3G,25.53127375,85.14831477
4G,25.59274418,85.15232785
4G,25.67374429,85.12600933
LTE,25.59952055,85.28657736
3G,25.51187899,85.19401857
LTE,25.42608286,85.1343017
LTE,25.74300511,85.07445797
3G,25.56182356,85.22312537
LTE,25.59151997,85.02744593
4G,25.58379975,85.03929238
5G,25.61110129,85.20156853
4G,25.42463841,85.11980909
4G,25.63844214,85.23559266
LTE,25.53909534,85.09169807
LTE,25.55211145,85.08316119
3G,25.55337361,85.10495407
5G,25.58703401,85.12255675
3G,25.70970861,85.2004467
5G,25.46462425,85.1525631
5G,25.62136974,85.21567868
3G,25.45865458,85.06091562
LTE,25.54266552,85.1075068
5G,25.65817191,85.06348125
5G,25.50261053,85.0623013
3G,25.54002197,85.14179312
5G,25.59225131,85.11999394
3G,25.59065971,84.99571861
4G,25.43502854,85.17491731
3G,25.64080459,85.11323552
4G,25.59381885,85.04607219
4G,25.53632219,84.98680195
4G,25.668678,85.11676269
5G,25.54729006,85.07690697
5G,25.51836513,85.02387905
LTE,25.51634772,85.19588881
4G,25.68684235,85.11219279
4G,25.66534766,85.28225231
3G,25.49784779,85.07067399
4G,25.7281749,85.06448278
3G,25.62454246,85.14384928
4G,25.58477869,85.07614546
5G,25.587226,85.11412195
5G,25.68628557,85.26543496
3G,25.48336904,85.08771785
4G,25.72815058,85.0414367
4G,25.53240744,85.02600732
4G,25.51135873,85.16862523
3G,25.71643398,85.04371124
4G,25.50118847,85.12863672
LTE,25.61860458,85.07080878
3G,25.46760025,85.11621695
3G,25.70466436,85.08446197
3G,25.75052344,85.13036663
3G,25.60944882,85.09158274
3G,25.46637924,85.11559869
4G,25.61251301,85.24061463
5G,25.58376211,85.10468561
5G,25.72461242,85.20089896
4G,25.55405114,84.97766805
4G,25.46537785,85.19807814
5G,25.54256638,85.10356851
5G,25.73317328,85.19589873
4G,25.57734048,85.11864429
4G,25.71902775,85.14376186
3G,25.48532011,85.09096714
5G,25.65019967,85.11503759
3G,25.73492536,85.15596065
3G,25.66158037,85.01401142
3G,25.51344914,85.25903844
LTE,25.697003,85.16709258
LTE,25.65637313,85.20049637
5G,25.62173762,85.05157843
3G,25.60034241,85.04363884
LTE,25.55280587,85.24979823
LTE,25.74783364,85.19992437
3G,25.70440463,85.11619775
3G,25.54039994,85.02204114
5G,25.72160898,85.07182406
3G,25.45651971,85.24108125
5G,25.69058569,85.00273715
3G,25.62764492,85.29539265
5G,25.46331856,85.16216312
4G,25.7081492,85.22347172
4G,25.69476628,85.2318728
3G,25.73087105,85.24452806
LTE,25.48155728,85.18923979
3G,25.60004094,85.27644355
4G,25.50984397,85.19176333
5G,25.51703243,85.17884794
4G,25.58667941,85.23685143
LTE,25.65471452,85.23231134
4G,25.56988443,85.19505607
4G,25.74706983,85.11430366
4G,25.72821628,85.18017036
5G,25.56985817,85.0245157
3G,25.59814924,85.03698683
LTE,25.70214051,85.14157282
LTE,25.71443416,85.2394678
LTE,25.46477747,85.0567186
LTE,25.53809084,84.997132
3G,25.45558095,85.06521122
3G,25.61523044,85.19996468
LTE,25.62751495,84.9674336
3G,25.67821425,85.14666314
5G,25.56888158,85.2355123
3G,25.734648,85.11210653
4G,25.64562786,85.24522548
4G,25.66958484,85.09632836
4G,25.62085949,85.15438648
3G,25.58190083,85.29791022
5G,25.58796412,84.96715554
5G,25.47878378,85.13765073
3G,25.46077778,85.05539316
LTE,25.57696421,85.19756106
LTE,25.66949131,85.23030504
4G,25.54325159,85.19619807
4G,25.58047777,85.31117458
4G,25.74656171,85.14708066
3G,25.73399184,85.21559715
5G,25.52767349,85.26356634
LTE,25.45534801,85.23502472
3G,25.68713727,85.14380953
3G,25.62320408,85.07975452
3G,25.67173385,85.00190394
3G,25.47917763,85.09826409
LTE,25.70601064,85.13709406
4G,25.71059101,85.12257259
5G,25.57185407,85.12368478
5G,25.52506548,85.13773155
4G,25.66656162,85.12727821
4G,25.49619375,85.11234087
4G,25.61565683,85.13806161
5G,25.56052505,85.28876319
5G,25.57616892,85.04294125
3G,25.64804179,85.22137846
3G,25.54452688,85.28333119
4G,25.49682148,85.12635561
5G,25.49426211,85.21438717
4G,25.54331667,85.29536574
LTE,25.60329827,85.30071559
3G,25.61771202,84.9864192
LTE,25.61256619,85.09806799
LTE,25.57264644,85.0712725
LTE,25.57668771,85.12378428
LTE,25.43212262,85.16353682
4G,25.49050598,85.02139757
4G,25.52676819,85.00292164
3G,25.61791814,85.07511677
3G,25.68263438,85.24713519
3G,25.73169573,85.13721101
4G,25.59344122,84.9620763
